customer_id,first_name,last_name,email,phone,address1,address2,city,state_province,postal_code,country,signup_ts,marketing_opt_in,loyalty_tier,source_channel
26,JORDAN,Green,green859@yahoo.com,(568) 058-2536,1234 Broadway Ave,Apt 5,Spokane,WA,98773,USA,2024-03-19,False,None,Walk-in
27,Evelyn,Young,evelyn.young@gravesgreenery.com,6304145210,1484 Ridge Rd,,Rochester,NY,98508,USA,2024-08-27,True,Gold,Walk-in
28,Riley,Hall,rileyhall@gravesgreenery.com,849-774-0353,6595 Maple Ln,,Eugene,OR,98582,USA,2023-12-28,False,Silver,Walk-in
29,Alex, Anderson,anderson893@yahoo.com,751-832-6552,8583 Oak Ct,,Meridian,ID,98605,USA,2024-05-01,True,Silver,Google
30,Shawn,Davis,sdavis@mail.com,965.076.7428,6276 River Ln,Apt 2,Victoria,BC,97053,Canada,2023-08-26,False,Silver,Walk-in
31,Jordan,Clark,jclark@yahoo.com,(886) 675-0957,1721 Waterfront Ave,,San Francisco,CA,98280,USA,2024-01-19,True,None,Instagram
32,Henry,Wright,hwright@outlook.com,8214586284,3088 Maple Blvd,,Camas,WA,97624,USA,2024-08-01,True,None,Instagram
33,Olivia,Martinez,martinez202@outlook.com,8829369122,1740 Oak St,,Missoula,MT,97295,USA,2023-06-24,True,None,Walk-in
34,Grace,Lewis,grace.lewis@yahoo.com,1537960036,994 River Blvd,Apt 64,Missoula,MT,98946,USA,2023-09-02,False,None,Walk-in
35,Taylor,Lewis,lewis424@yahoo.com,3122562046,6417 Broadway Ln,,Seattle,WA,97486,USA,2024-02-17,True,None,Walk-in
36,Sophia,Smith,sophiasmith@gmail.com,,2193 Sunset Ct,,Bellingham,WA,97419,USA,2024-03-29,True,Silver,Friend
37,Rowan,Diaz,rdiaz@gravesgreenery.com,8321818460,1509 Birch Blvd,,Vancouver,WA,97591,USA,2023-07-01,False,None,Google
38, Avery,Adams,averyadams@yahoo.com,556.073.6512,3691 Birch Way,,Spokane,WA,98020,USA,2023-02-11,True,None,Walk-in
39,Grace,Clark,grace.clark@mail.com,409.903.1053,6549 Birch Blvd,,Missoula,MT,98719,USA,2023-08-15,True,None,Walk-in
40,Harper,Diaz,harperdiaz@gmail.com,842-823-8430,3399 Evergreen St,,Tacoma,WA,98917,USA,2023-11-15,False,None,Google
41,Evelyn,Scott,evelynscott@outlook.com,(862) 297-6314,1088 Willow St,,Camas,WA,97960,USA,2023-10-15,True,None,Google
42,Logan,Garcia,garcia112@mail.com,(505) 149-4312,2477 Main Ct,,Tacoma,WA,97656,USA,2024-01-12,False,Emerald,Instagram
43,Rowan,Green,rowangreen@gravesgreenery.com,(603) 767-2499,2365 Ridge Ave,,Camas,WA,97581,USA,2024-02-16,False,Emerald,Friend
44,Taylor,Lee,taylor.lee@gravesgreenery.com,(264) 079-5937,7118 Sunset Blvd,,Salem,OR,98326,USA,2023-06-08,True,Emerald,Instagram
45,Avery,Allen,averyallen@gravesgreenery.com,1295896583,3823 Pine St,,Beaverton,OR,97465,USA,2023-07-27,True,Green,Walk-in
46,Lucas, Moore,lucas.moore@outlook.com,7288818176,7884 rose ln,Apt 73,Camas,WA,97235,USA,2023-04-06,False,None,Instagram
47,Mia,Anderson  ,mia.anderson@yahoo.com,8570951585,4271 Broadway Ave,,Olympia,WA,98408,USA,2023-07-17,True,None,Friend
48,Abigail,baker,Baker552@Yahoo.Com,+10012996727,1343 Broadway Ln,Apt 41,Spokane,WA,97013,USA,2023-12-04,True,None,Friend
49,Noah,Turner,noah.turner@yahoo.com,2464184599,658 Willow Way,,Gresham,OR,98788,USA,2024-07-28,False,Silver,Google
50,  Quinn,Lopez,qlopez@yahoo.com,505-578-5335,7524 Waterfront Ct,,Vancouver,WA,97390,USA,2024-04-01,True,Green,Walk-in
51,Henry,garcia,garcia595@yahoo.com,617.524.4802,881 Waterfront Ave,,Vancouver ,WA,98316,USA,2024-04-03,False,Gold,Walk-in
52,Daniel,King,king335@gmail.com,+15206019579,322 Maple Ct,,Tacoma,WA,97432,USA,2023-11-21,True,Green,Walk-in
53,Quinn,Garcia,quinngarcia@yahoo.com,539.470.4878,2260 Main Rd,,Spokane,WA,97185,USA,2023-01-10,True,None,Google
54,Alex,Miller,alexmiller@gmail.com,222.805.3773,3574 Broadway Blvd,,Boulder,CO,97771,USA,2023-01-28,False,Green,Walk-in
55,Ava,Baker,baker22@yahoo.com,564-473-9274,5531 Maple St,,Edmonton,AB,98810,Canada,2024-05-12,False,None,Google
56,Liam,smith,lsmith@mail.com,+12024285127,6599 Willow Way,,  Seattle ,WA,97999,USA,2023-12-10,False,Green,Walk-in
57,Avery,Parker,averyparker@outlook.com,185-715-3314,807 Cedar St,Apt 96,Seattle,WA,98470,USA,2024-06-04,False,None,Instagram
58,Shawn,Adams,shawnadams@yahoo.com,620-398-4963,651 Willow Ct,,Boise,ID,98529,USA,2023-02-20,True,Green,Walk-in
59,Evelyn,Turner,evelynturner@yahoo.com,651-684-9518,7854 Fern Rd,,Dallas,TX,97313,USA,2023-12-23,True,Green,Instagram
60,abigail,Moore,moore391@yahoo.com,461.558.8471,1931 Ridge Way,,Eugene,OR,97037,USA,2024-05-04,True,Silver,Google
61,Lucas,Jackson,lucasjackson@gravesgreenery.com,543-471-8713,6188 Willow Ln,,Beaverton,OR,97722,USA,2023-02-14,True,None,Walk-in
62,Reese,Baker,rbaker@gravesgreenery.com  ,+18670199776,7306 Waterfront St,,Miami,FL,97242,USA,2024-05-18,False,None,Friend
63,Riley,Harris,riley.harris@gmail.com,+17035708692,5350 BROADWAY AVE,,Red Deer,AB,97861,Canada,2023-07-14,True,Emerald,Walk-in
64,Ella,Lee,lee888@mail.com,320.385.7792,7578 Willow Ave,,Dallas,TX,98631,USA,2024-07-23,True,None,Walk-in
65,Isabella,Hall,hall626@mail.com,302-610-2197,2789 Ridge Ln,,Olympia,WA,98058,USA,2023-08-15,True,Green,Google
66,Casey,Moore,moore974@gmail.com,7620202743,2622 Main Ln,,Surrey,BC,97320,Canada,2023-09-22,True,None,Walk-in
67,Evelyn,Hall,evelynhall@gravesgreenery.com,+16105138814,8235 willow ct,Apt 75,Bellingham,WA,98894,USA,2023-04-06,False,None,Friend
68,Elliot,Smith,esmith@gmail.com,402-557-7355,1237 Birch Rd,,Bellingham,WA,97851,USA,2024-07-26,True,None,Instagram
69,Benjamin,SCOTT,benjamin.scott@gmail.com,742.411.3127,7764 Cedar Rd,,Portland,OR,97491,USA,2023-06-17,True,None,Instagram
70,Casey,  graves,caseygraves@gmail.com,2240669814,9578 cedar way  ,,Phoenix,AZ,97946,USA,2023-08-28,False,Green,Google
71,Henry,Thomas, henry.thomas@gmail.com  ,333.510.7078,1126 Cedar Way,,Fort Collins,CO,98527,USA,2023-02-21,True,Silver,Walk-in
72,Logan,Miller,loganmiller@yahoo.com,8498114333,9520 Willow Blvd,Apt 30,Gresham,OR,98337,USA,2023-02-21,True,Green,Walk-in
73,Ella,Wright,wright5@yahoo.com,(766) 947-2583,633 Main Blvd,,Bellingham,WA,98285,USA,2023-12-10,False,Emerald,Walk-in
74,Sam,Baker,sbaker@yahoo.com,9647589326,1799 Cedar Ave,,Bellingham  ,WA,98962,USA,2024-04-10,True,Silver,Walk-in
75,Drew,Green,green829@gmail.com,+10018674829,2344 Maple Blvd,Apt 81,Seattle,WA,98562,USA,2023-10-05,False,None,Local Event
76,Reese,Hall,reese.hall@gravesgreenery.com,675.452.9708,1110 Pine Ln,,Denver,CO,98421,USA,2023-11-12,True,None,Google
77,Hayden,Young,young636@yahoo.com,5656741397,5256 Maple Ave,,Henderson,NV,98880,USA,2023-06-05,True,Silver,Walk-in
78,Olivia,Hall,olivia.hall@gmail.com,+14595431819,5129 Pine St,,Henderson,NV,97804,USA,2023-06-30,True,Green,Google
79,Logan,Wright,wright545@gravesgreenery.com,2351618093,4586 Rose Ln,Apt 17,Gresham,OR,98326,USA,2023-05-16,False,None,Friend
80,Grace,Baker,gbaker@gmail.com,415.915.0811, 2373 RIDGE WAY,Apt 68,Tacoma,WA,98165,USA,2023-10-09,True,None,Walk-in
81,Rowan,WHITE,rowan.white@gravesgreenery.com,+18465141916,3807 Evergreen Blvd,,Salem,OR,97391,USA,2023-02-26,True,Emerald,Walk-in
82,Noah,Jackson,noah.jackson@gmail.com,(733) 438-4090,8910 main st,Apt 47,TACOMA,WA,98593,USA,2024-07-25,True,Green,Instagram
83,Ethan ,Cooper,ethan.cooper@gmail.com,635-403-4866,2366 Maple Ave,,Victoria,BC,98575,Canada,2023-04-24,False,Green,Instagram
84,Harper,White,white928@yahoo.com,,7577 River Blvd,,Phoenix,AZ,98336,USA,2024-08-22,True,Green,Local Event
85,Ella,Lewis,lewis146@gmail.com,,6527 River St,Apt 87, CAMAS,WA,97091,USA,2023-08-18,True,Green,Instagram
86,Lucas,Nelson,nelson480@gmail.com,+11228298518,586 Sunset St,,Denver,CO,97937,USA,2023-03-29,True,Green,Instagram
87,Olivia,Graves,graves192@gravesgreenery.com,361-918-8511,6122 Main St,, Reno,NV,97835,USA,2023-11-06,True,Silver,Walk-in
88,Aiden,White,aidenwhite@gmail.com,(029) 474-2445,7356 Pine Ave,,Vancouver,WA,97473,USA,2024-04-29,True,Silver,Email
89,amelia,Scott,amelia.scott@yahoo.com,5655181723,4113 Willow Ln,,Olympia,WA,98941,USA,2024-02-22,True,Green,Email
90,Hayden,Diaz,haydendiaz@outlook.com,134.992.1916,8876 Maple St,Apt 58,Olympia,WA,97365,USA,2023-03-17,True,None,Instagram
91,Casey,Clark,clark714@outlook.com,755.306.3135, 3212 OAK CT,,Vancouver,WA,97458,USA,2023-04-02,False,Silver,Google
92,Jordan,Lopez,jlopez@yahoo.com,254.552.8132,3277 Willow Ave,,Missoula,MT,97898,USA,2023-08-13,True,Silver,Walk-in
93,Logan,Davis,logan.davis@gmail.com,+12367013145,1038 Oak Ln,,Beaverton,OR,97885,USA,2024-06-05,False,None,Walk-in
94,james,  Lee,JAMESLEE@GRAVESGREENERY.COM,+12175134511,278 Evergreen Ln,Apt 24,Gresham,OR,98434,USA,2024-06-11,False,Green,Google
95,Rowan,Johnson,rowan.johnson@gravesgreenery.com,345.931.6020,7916 Broadway St,Apt 59,Austin,TX,97555,USA,2024-06-07,True,None,Email
96,Rowan ,King,rowan.king@gmail.com,+13029497788,2074 MAIN LN,,Camas,WA,97309,USA,2024-03-02,False,Gold,Email
97,Shawn,Nelson,shawn.nelson@gmail.com,,2367 Waterfront Ct,,Missoula,MT,98087,USA,2023-03-17,True,None,Walk-in
98,Henry,Green,hgreen@outlook.com,436-584-1097,7888 Broadway Blvd,,Sacramento,CA,98970,USA,2023-07-04,True,Gold,Google
99,Avery,Harris,aharris@mail.com,+13410826961,8995 Broadway Ln,,Beaverton,OR,97240,USA,2023-12-20,True,Silver,Walk-in
100,harper,Hall,harperhall@outlook.com,4219790309, 576 Oak Rd,,  Salem,OR,97981,USA,2023-01-05,False,None,Walk-in
101,DEVON,Wright,devon.wright@gmail.com,+15587239802,3858 MAIN ST ,,Olympia,WA,98721,USA,2023-03-15,True,None,Instagram
102,Harper,Moore,hmoore@gravesgreenery.com,,4864 Cedar Ln,,San Jose,CA,98467,USA,2024-04-10,True,None,Walk-in
103,Ella,Allen,ella.allen@mail.com,405-832-2370,8640 fern ln,,Bellingham,WA,98578,USA,2024-01-07,True,Green,Instagram
104,Grace,Green,grace.green@gravesgreenery.com,,9234 Pine St,,Austin,TX,97297,USA,2023-03-06,True,Green,Walk-in
105,Olivia,Martinez,olivia.martinez@gmail.com,(896) 232-6655,2016 Oak Ln,,Tucson,AZ,97806,USA,2023-09-23,True,Gold,Google
106, GRACE,Jackson,gjackson@mail.com,,5363 Broadway Ave,,Bend,OR,98738,USA,2023-06-26,True,Green,Walk-in
107,ari,Young  ,young633@yahoo.com,3069302244,5131 Pine Blvd,,Meridian,ID,98534,USA,2023-09-03,True,Green,Google
108,Sydney,Wright,swright@gmail.com,+10351917037,5177 Evergreen Blvd,,Tacoma,WA,98699,USA,2024-08-13,True,None,Walk-in
109,James,Lopez,jameslopez@mail.com,(190) 799-6026,8540 Rose Ct,,Seattle,WA,97780,USA,2024-01-01,False,None,Google
110,Harper,Lopez,harperlopez@outlook.com,0296822081,8372 Maple Ave,,VANCOUVER,WA,97531,USA,2024-05-29,True,Gold,Email
111,Charlotte,Young,charlotte.young@outlook.com,3843823923,7675 Birch Way,,Sacramento,CA,97851,USA,2024-08-31,True,None,Friend
112,Quinn,King,king557@yahoo.com,332-659-6442,9762 Broadway Ave,,Gresham,OR,98062,USA,2023-05-08,True,None,Walk-in
113,Cameron,Turner,CAMERONTURNER@GRAVESGREENERY.COM,+16556279800,6680 Waterfront Way,,Olympia,WA,97450,USA,2023-11-02,False,Green,Google
114,Noah,Anderson,nanderson@mail.com,458.058.8571,9361 Rose Ln,,Spokane,WA,98683,USA,2023-09-24,False,None,Walk-in
115,Logan,anderson,logan.anderson@mail.com,4330641128, 2534 Waterfront Ct ,, austin,TX,98986,USA,2023-07-17,False,Green,Friend
116,Cameron,Green,cgreen@yahoo.com,(022) 225-0789,9532 Maple Ct,Apt 72,Surrey,BC,98058,Canada,2024-04-07,True,Gold,Instagram
117,Quinn,Cooper,quinn.cooper@outlook.com,+13966579925,170 River Ct,Apt 11,Camas,WA,98008,USA,2023-12-01,True,Green,Instagram
118,Sam,Wilson,wilson425@yahoo.com,,6267 Main St,,Boise,ID,98012,USA,2023-04-27,True,Silver,Walk-in
119,Elliot,White,elliotwhite@yahoo.com,869-475-6710,9961 Fern St,,Victoria,BC,97979,Canada,2024-07-07,True,Green,Walk-in
120,Alex,garcia,garcia476@gravesgreenery.com,,3136 Pine Ln,,Bellingham,WA,98857,USA,2023-05-03,True,None,Instagram
121,Aiden,Allen,AIDENALLEN@MAIL.COM,377.834.2818,7805 Ridge Ave,,Gresham,OR,97778,USA,2024-05-19,True,Green,Walk-in
122,Morgan,Miller,miller991@yahoo.com,+10537147595,9000 Fern Ave,,Houston,TX,97430,USA,2023-06-29,True,None,Walk-in
123,Lucas, lopez,lucaslopez@gravesgreenery.com,1390406145,5834 Willow Blvd,,San Francisco,CA,98980,USA,2024-08-26,True,Silver,Walk-in
124, emma ,Adams,emma.adams@gmail.com,+18265000698,9131 Pine Rd,,Olympia,WA,97119,USA,2024-01-03,True,None,Walk-in
125,Reese,  Parker,reeseparker@outlook.com,966-570-3078,3347 Oak Ave,,Houston,TX,98864,USA,2023-09-24,False,Silver,Google
126,Casey,Parker,caseyparker@gravesgreenery.com,480-501-8386,  4342 EVERGREEN BLVD,,Camas,WA,98374,USA,2024-04-09,False,None,Walk-in
127,Noah,Harris,noah.harris@gmail.com,,1736 Waterfront Way,Apt 61,Beaverton,OR,97260,USA,2024-05-29,True,None,Walk-in
128,Quinn,Lopez,quinnlopez@mail.com,011-530-3945,4637 Pine Blvd,,Los Angeles,CA,97534,USA,2024-03-24,True,None,Walk-in
129,Grace,Davis,grace.davis@gmail.com,149.589.7983,5627 Pine Way,,Eugene,OR,98361,USA,2024-01-18,True,None,Instagram
130,Charlotte,Thomas,thomas283@gmail.com,+13886844604,7506 Fern Ave,,Olympia,WA,98341,USA,2024-01-02,True,None,Walk-in
131,Ella,Clark,eclark@yahoo.com,,5105 Rose Way,,Rochester,NY,97998,USA,2023-08-23,True,None,Walk-in
132,Sam,Miller,sammiller@mail.com,+12254035020,6238 Sunset Ct,, GRESHAM,OR,97658,USA,2023-05-03,False,Gold,Walk-in
133,Noah,Miller,noahmiller@gravesgreenery.com,3379951095,8456 Ridge St,,NAMPA,ID,98203,USA,2023-05-06,False,None,Walk-in
134,Reese, Baker,rbaker@gravesgreenery.com,+17006739929,1813 Main Ave,,Eugene,OR,98057,USA,2024-03-26,False,None,Friend
135,Liam,Anderson,landerson@gravesgreenery.com,(365) 599-8944,1974 Broadway Rd,,Nampa,ID,97824,USA,2024-06-28,True,None,Walk-in
136,Daniel,Anderson,danderson@mail.com,+17250063560,2934 Oak Ln,Apt 38,Gresham,OR,98128,USA,2023-06-28,True,None,Friend
137,Amelia,Miller,amiller@gmail.com,9937592577,1844 Oak Way,,New York,NY,98067,USA,2023-02-03,True,Gold,Email
138,Alex,Johnson,alexjohnson@outlook.com,(590) 255-1109,4666 Main Rd,,Olympia,WA,97467,USA,2023-03-31,False,Emerald,Walk-in
139,Elliot,Garcia,garcia616@outlook.com,(733) 448-3246,6132 Ridge Blvd,,Camas,WA,97712,USA,2024-06-06,True,None,Walk-in
140,Logan,Adams,adams436@outlook.com,335.914.4517,3667 broadway ct,,Spokane,WA,98670,USA,2024-03-23,False,Silver,Walk-in
141,Mason,Parker,masonparker@outlook.com,+13664212932,8352 Ridge Blvd,,GRESHAM,OR,98489,USA,2023-04-12,False,Emerald,Friend
142,Charlotte,Harris,harris381@gmail.com,242-481-0903,1513 Main Rd,,Seattle,WA,97458,USA,2024-05-16,False,None,Walk-in
143,Daniel,DAVIS,daniel.davis@yahoo.com,0566863461,7320 Evergreen Way,,houston,TX,98142,USA,2024-03-23,True,Silver,Friend
144,Elijah,Davis,edavis@mail.com,(372) 463-2604,8617 River Rd,,Olympia,WA,98878,USA,2023-08-26,True,None,Walk-in
145,Liam, Thomas,LIAM.THOMAS@GRAVESGREENERY.COM,636.357.6688,7455 Main St,,Henderson,NV,97853,USA,2023-07-27,False,None,Google
146, Riley,Smith,smith933@gravesgreenery.com,,5040 Sunset Blvd,,Austin,TX,97594,USA,2023-01-20,True,None,Google
147,Ava,Diaz,ava.diaz@yahoo.com,490.116.1939,9511 Waterfront Ave,,Los angeles,CA,98042,USA,2023-01-22,True,None,Walk-in
148,Elijah,Hall,ehall@outlook.com,(367) 493-2828,  2974 Broadway Way ,,Bellingham,WA,98404,USA,2023-09-23,True,Green,Walk-in
149,Sophia,Jackson ,jackson413@gravesgreenery.com,285-870-1318,7623 Ridge Ct,,Las Vegas,NV,98772,USA,2023-12-07,True,Green,Email
150,Casey,Wilson,cwilson@outlook.com,(606) 367-0760,4244 Cedar Blvd,Apt 48,New York,NY,98176,USA,2023-01-25,True,None,Google
151,Sam,Davis,samdavis@gmail.com,8745623195,4845 River Ct,,Gresham,OR,98073,USA,2023-11-30,False,Gold,Walk-in
152,Isabella,Diaz,isabelladiaz@mail.com,(232) 375-3577,1048 Pine Ct,,boise,ID,97488,USA,2024-04-01,False,None,Walk-in
153,Noah,Allen,noah.allen@mail.com,+16335001067,6301 River Ln,,New York,NY,97201,USA,2023-11-20,False,Gold,Instagram
154,Olivia,Martinez,olivia.martinez@mail.com,4096940735,9985 River Rd,,Portland,OR,97882,USA,2023-02-23,True,None,Walk-in
155,Mason,Wilson,mason.wilson@gravesgreenery.com,025-030-2436,5432 River Ln,,Billings,MT,98646,USA,2024-08-23,False,Gold,Google
156,Isabella,thomas,ithomas@yahoo.com,,115 Waterfront Ct,,Bellingham,WA,98715,USA,2024-07-14,True,Gold,Walk-in
157,Morgan,White,morgan.white@outlook.com,1278522562,8993 Pine Ln,,Beaverton,OR,97578,USA,2023-05-19,True,Silver,Friend
158,Ella,Moore,emoore@mail.com,+13101612370,6602 Broadway St,Apt 9,Boise,ID,97600,USA,2023-07-25,False,Green,Walk-in
159,Ava,Hall,hall448@yahoo.com,+17469117197,1789 Cedar Blvd,,Seattle,WA,98828,USA,2024-05-29,True,Silver,Walk-in
160,Noah,Baker,noahbaker@gravesgreenery.com,457-749-7992,359 Waterfront Ln,,Fort Collins,CO,97842,USA,2023-01-26,True,Silver,Friend
161,Cameron,Garcia,garcia385@outlook.com,7656131481,5850 River Way,,Bozeman,MT,98011,USA,2024-03-04,True,None,Local Event
162,Isabella,SMITH,Isabellasmith@Gravesgreenery.Com,(478) 681-0123,5046 Broadway Ct,,Spokane,WA,97478,USA,2023-03-10,False,Green,Google
163,Shawn,Thomas,sthomas@outlook.com,6813454831,5325 Maple Ln,,Camas,WA,97427,USA,2023-01-10,True,Green,Walk-in
164,Harper,Scott,harper.scott@gravesgreenery.com,,9033 Birch Ln,,Phoenix,AZ,97075,USA,2024-02-02,True,Silver,Walk-in
165,Ethan,White,ewhite@gmail.com,+17934879234,5809 Willow Rd,,Vancouver,WA,98557,USA,2023-07-17,True,None,Walk-in
166,Elijah,Nelson,enelson@yahoo.com,035.353.6450,2350 CEDAR RD,,Spokane,WA,97088,USA,2024-01-10,False,Green,Walk-in
167,Noah,Nelson,nelson186@mail.com,491-333-0383,  8264 Broadway Rd,,Eugene,OR,98819,USA,2023-03-01,False,Green,Walk-in
168,Hayden,martinez,haydenmartinez@gravesgreenery.com,+15717563507,2023 Birch Ln,,Spokane,WA,98538,USA,2024-04-16,True,None,Google
169,Amelia,Smith,asmith@mail.com,(037) 213-5963,818 River Ln,,New York,NY,98159,USA,2023-05-10,False,None,Walk-in
170,Shawn,Smith,shawnsmith@outlook.com,9427650660,9676 Fern Blvd,,Miami,FL,97175,USA,2023-02-13,True,Green,Walk-in
171,Reese,Davis,reesedavis@yahoo.com,(015) 353-1062,3556 Rose Blvd,,tacoma  ,WA,98597,USA,2024-02-22,True,Silver,Instagram
172,James,Wilson,wilson8@mail.com,661-638-8586,1580 Ridge Rd,,Beaverton,OR,98790,USA,2023-01-18,True,Green,Walk-in
173,Jordan,Hall,jordanhall@yahoo.com,+17761325159,  3634 oak blvd,,Denver,CO,97250,USA,2024-03-31,True,Green,Google
174,Henry,Harris,henry.harris@mail.com,2851590146,655 Ridge Rd,,Spokane,WA,98200,USA,2023-05-08,True,Green,Walk-in
175,Ella,Young,ellayoung@outlook.com,+13723526467,7071 Fern St,,Seattle,WA,98224,USA,2023-09-14,False,Emerald,Instagram
176,Sydney,Miller,miller272@gmail.com,131.487.5934,991 Birch Ct,,Surrey,BC,98115,Canada,2024-08-02,True,Green,Instagram
177,Noah,Moore,moore869@gmail.com,(841) 395-4449,1490 River St,Apt 67,Bellingham,WA,98046,USA,2024-01-27,True,Green,Google
178,Drew,Thomas,drewthomas@gmail.com,286.972.0510,1083 Rose Ln,Apt 84,Reno,NV,97319,USA,2023-07-08,False,None,Friend
179,Amelia  ,Hall,hall460@outlook.com,628.583.6518,1651 Rose Ct,,Meridian,ID,98446,USA,2024-07-02,True,Silver,Instagram
180,Ava,Clark,ava.clark@yahoo.com,(277) 054-5815,6714 Evergreen Ln,,Olympia,WA,97400,USA,2023-12-31,True,Green,Walk-in
181,Abigail,Parker,abigailparker@gmail.com,123-127-9030,2601 Waterfront Ct,,Camas,WA,98968,USA,2024-06-28,False,None,Instagram
182,  Rowan,King,rking@mail.com,9729985078,6618 Broadway Blvd,,Seattle,WA,97632,USA,2024-08-03,False,Green,Walk-in
183,James,Scott,james.scott@mail.com,863.333.3506,6957 Main Ln,,Vancouver,WA,97586,USA,2024-07-28,True,Green,Walk-in
184,Olivia,Smith,olivia.smith@gmail.com,7234599150,9892 rose blvd,,Seattle,WA,97005,USA,2023-04-26,True,None,Google
185,Liam,White,lwhite@yahoo.com,,6008 Oak Ln,,  BEND,OR,98192,USA,2024-08-14,True,Gold,Local Event
186,JORDAN,Lewis,Jlewis@Mail.Com ,+17732848574,3362 Oak Ct,,Nampa,ID,98689,USA,2023-01-26,True,None,Instagram
187,Grace,MILLER,gracemiller@yahoo.com,0955006433,1329 Evergreen Ave,,Tacoma,WA,97664,USA,2023-08-24,False,None,Walk-in
188,Emma,Diaz,diaz696@gmail.com,135-219-6776,3148 Willow Blvd,,Meridian,ID,98513,USA,2024-04-19,True,None,Friend
189,Reese,Lewis,lewis962@mail.com,233-551-1417,6705 Oak St,,San Diego,CA,98110,USA,2024-08-16,False,None,Walk-in
190,Devon,JACKSON, Devon.Jackson@Gmail.Com  ,+16750972902,8817 Ridge Ct,,Seattle,WA,98811,USA,2023-01-21,True,None,Walk-in
191,Morgan,  YOUNG,morganyoung@mail.com,(590) 869-9280,2954 Broadway Ave,,Camas,WA,98525,USA,2023-12-16,True,Emerald,Walk-in
